account_id,pagerank,in_degree,out_degree,avg_velocity_1h,avg_velocity_24h,max_velocity_1h,txn_count,avg_amount,is_mule,vpa
ACC02972,0.000205,17,10,1.0,1.3636,1,11,919.7082,0,wishi.bhatia601@ibl
ACC02973,0.00032,11,14,1.0,1.1429,1,14,2109.345,0,chakradhar.chhabra764@okhdfcbank
ACC02974,0.0003,9,10,1.0,1.1,1,10,572.237,0,janani.gade394@ibl
ACC02975,0.000227,8,4,1.0,1.0,1,4,893.575,0,ekansh.acharya586@oksbi
ACC02976,0.000162,10,10,1.0,1.2,1,10,1529.984,0,nimrat.mandal66@kotak
ACC02977,0.000224,8,17,1.0,1.1176,1,17,1183.1641,0,damyanti.wali833@okicici
ACC02978,0.000242,11,14,1.0,1.1429,1,14,1014.4164,0,saumya.magar838@kotak
ACC02979,0.000251,5,6,1.0,1.0,1,6,931.425,0,anika.chand66@kotak
ACC02980,6e-05,4,12,1.0,1.0833,1,12,921.8292,0,sanaya.pathak731@okhdfcbank
ACC02981,0.000447,16,12,1.0,1.25,1,12,1048.01,0,wridesh.naik920@okhdfcbank
ACC02982,0.000268,15,13,13.0,13.0,13,13,1404.9708,0,ekanta.sunder614@oksbi
ACC02983,0.000133,8,6,1.0,1.1667,1,6,290.7483,0,ojasvi.narayanan458@ybl
ACC02984,6.3e-05,4,13,1.0,1.0769,1,13,841.4662,0,naksh.salvi132@okaxis
ACC02985,0.000157,5,8,1.0,1.125,1,8,1243.2388,0,yochana.sood576@paytm
ACC02986,0.000162,4,12,1.0,1.1667,1,12,1521.5458,0,jeevika.sehgal128@kotak
ACC02987,5.4e-05,5,7,1.0,1.0,1,7,947.9757,0,yutika.gola990@kotak
ACC02988,0.000168,8,9,1.0,1.1111,1,9,1440.5144,0,jagat.manne968@okicici
ACC02989,0.0003,15,14,1.0,1.0,1,14,2027.1321,0,fitan.pingle48@kotak
ACC02990,0.000101,8,7,1.0,1.0,1,7,1653.8586,0,osha.nadig547@ibl
ACC02991,0.000225,7,8,8.0,8.0,8,8,851.8775,0,david.bir503@ybl
ACC02992,0.000151,11,10,1.0,1.1,1,10,1281.842,0,elijah.kunda621@kotak
ACC02993,0.000179,5,12,1.0,1.25,1,12,2389.0242,0,alka.dhar705@okhdfcbank
ACC02994,0.00014,7,8,1.0,1.125,1,8,1428.3775,0,aarini.ramakrishnan38@okaxis
ACC02995,6.4e-05,8,14,1.0,1.0,1,14,1613.9579,0,champak.bhattacharyya877@okaxis
ACC02996,0.000131,8,9,1.0,1.0,1,9,559.3344,0,ojasvi.oak566@okaxis
ACC02997,0.000343,13,7,1.0,1.0,1,7,874.2914,0,bimala.sha285@oksbi
ACC02998,0.000149,12,11,1.0,1.0,1,11,2237.8427,0,lakshmi.narayan77@kotak
ACC02999,0.00056,12,7,1.0,1.0,1,7,1390.3071,0,laban.ray391@oksbi
ACC03000,0.000159,5,13,1.0,1.1538,1,13,563.1431,0,gayathri.shanker86@paytm
ACC03001,0.000148,5,8,1.0,1.0,1,8,4829.1025,0,amol.ghosh147@kotak
ACC03002,0.000363,15,7,1.0,1.0,1,7,794.9514,0,nidra.bhatia645@paytm
ACC03003,0.000286,11,6,1.0,1.1667,1,6,808.6267,0,sarthak.minhas382@kotak
ACC03004,4e-05,4,8,1.0,1.125,1,8,1060.455,0,aradhana.dora430@oksbi
ACC03005,0.000164,11,9,1.0,1.0,1,9,1328.3078,0,yachana.dhillon445@upi
ACC03006,0.00018,6,12,1.0833,1.1667,2,12,1166.9708,0,leela.magar254@okhdfcbank
ACC03007,0.000163,9,5,1.0,1.0,1,5,1022.064,0,maanav.saraf545@okhdfcbank
ACC03008,0.000289,11,13,1.0,1.2308,1,13,890.1846,0,isha.keer68@ybl
ACC03009,0.000104,13,10,1.0,1.1,1,10,1689.921,0,anusha.wadhwa932@ybl
ACC03010,0.000192,13,8,1.0,1.125,1,8,1093.4938,0,tara.chatterjee890@okaxis
ACC03011,0.00014,9,13,1.0,1.3077,1,13,2300.8523,0,hritik.mutti101@upi
ACC03012,0.000419,15,16,1.0625,1.1875,2,16,3672.7862,0,urishilla.sridhar975@okhdfcbank
ACC03013,0.000157,11,6,1.0,1.0,1,6,532.4717,0,harsh.bhat540@paytm
ACC03014,0.000359,10,10,1.0,1.1,1,10,704.088,0,caleb.ravel827@ibl
ACC03015,0.000252,8,11,1.0,1.1818,1,11,576.4736,0,kiaan.basak358@paytm
ACC03016,0.000143,9,8,1.0,1.125,1,8,478.2612,0,vamakshi.dua623@okhdfcbank
ACC03017,9.1e-05,6,14,1.0,1.0714,1,14,745.3114,0,farhan.sheth326@upi
ACC03018,0.000176,12,10,1.0,1.0,1,10,1522.722,0,abha.das826@kotak
ACC03019,0.00012,7,10,1.0,1.1,1,10,1086.657,0,indrajit.jain904@upi
ACC03020,0.000286,9,10,1.0,1.1,1,10,1019.172,0,omkaar.bains131@paytm
ACC03021,0.000295,13,16,1.0,1.0625,1,16,1581.5012,0,falan.brar526@oksbi
ACC03022,6.8e-05,4,16,1.0,1.1875,1,16,1114.0012,0,qushi.bhavsar388@paytm
ACC03023,0.000142,11,12,1.0,1.3333,1,12,2327.9833,0,lajita.keer655@ybl
ACC03024,0.000338,14,9,1.0,1.2222,1,9,1554.2956,0,yachana.dugal624@upi
ACC03025,0.000144,6,9,1.0,1.0,1,9,523.1722,0,nathan.kannan450@ybl
ACC03026,0.000169,16,10,1.1,1.4,2,10,2766.714,0,laban.bhandari294@paytm
ACC03027,0.000198,8,15,1.0,1.1333,1,15,1950.3167,0,chatresh.radhakrishnan965@okaxis
ACC03028,0.000129,9,18,1.0,1.1579,1,19,1046.4326,0,sachi.boase879@okhdfcbank
ACC03029,0.000182,11,8,1.0,1.125,1,8,783.0188,0,anita.brar790@ybl
ACC03030,0.000257,12,11,1.0,1.0909,1,11,1460.7845,0,qabil.gokhale82@okhdfcbank
ACC03031,0.00037,10,7,1.0,1.1429,1,7,1358.0914,0,nitara.yadav170@okicici
ACC03032,0.000258,14,6,1.0,1.0,1,6,1137.975,0,aadi.kamdar293@kotak
ACC03033,4.2e-05,3,11,1.0,1.1818,1,11,930.6718,0,aditya.chacko896@okicici
ACC03034,0.000116,10,17,1.0,1.1176,1,17,926.9347,0,krish.gokhale521@oksbi
ACC03035,0.000151,7,13,1.0769,1.3077,2,13,811.7431,0,geetika.bhatnagar528@kotak
ACC03036,0.000213,11,13,1.0,1.0769,1,13,980.5631,0,ijaya.wali15@okaxis
ACC03037,0.000183,11,13,1.0769,1.1538,2,13,1835.8185,0,raghav.sodhi436@kotak
ACC03038,0.000112,10,6,1.0,1.1667,1,6,1359.77,0,jai.desai757@kotak
ACC03039,0.000197,11,8,1.0,1.125,1,8,2232.2575,0,nidhi.ravel622@ibl
ACC03040,0.000363,11,10,1.0,1.0,1,10,1819.805,0,osha.dass953@kotak
ACC03041,0.000535,10,6,1.0,1.0,1,6,2150.095,0,gauri.bumb77@ybl
ACC03042,9.7e-05,8,13,1.0,1.0769,1,13,1334.3085,0,nihal.walia362@okicici
ACC03043,0.000177,10,8,1.0,1.0,1,8,1540.5638,0,raagini.bala389@oksbi
ACC03044,9.7e-05,5,8,1.0,1.0,1,8,1356.8112,0,edhitha.sundaram347@okaxis
ACC03045,0.000107,8,10,1.0,1.1,1,10,1056.886,0,hemang.kannan785@okhdfcbank
ACC03046,0.000132,4,10,1.0,1.1,1,10,562.154,0,alexander.upadhyay495@paytm
ACC03047,0.000142,6,6,1.0,1.0,1,6,826.475,0,ekansh.reddy3@upi
ACC03048,0.000277,11,7,1.0,1.1429,1,7,731.3214,0,dayita.seth952@kotak
ACC03049,0.000311,11,15,1.0,1.0,1,15,1062.9027,0,balvan.hegde914@ibl
ACC03050,8.6e-05,8,13,1.0,1.0,1,13,813.7685,0,hamsini.suri7@ibl
ACC03051,0.000199,12,11,1.0,1.0909,1,11,1535.4927,0,vidhi.kamdar363@okhdfcbank
ACC03052,0.000162,8,12,1.0,1.0769,1,13,1786.1785,0,darika.pillay912@oksbi
ACC03053,0.000232,10,6,1.0,1.0,1,6,1273.0217,0,zaitra.karan10@okhdfcbank
ACC03054,9.9e-05,3,14,1.0,1.0714,1,14,1570.22,0,zayyan.tara203@okhdfcbank
ACC03055,7e-05,6,13,1.0,1.0769,1,13,3808.0277,0,ayaan.gupta921@oksbi
ACC03056,0.000204,12,8,1.0,1.0,1,8,1005.4825,0,ikshita.pandit936@ibl
ACC03057,0.00024,12,7,1.0,1.1429,1,7,982.2343,0,omkaar.batra788@paytm
ACC03058,9.5e-05,9,11,1.0,1.0909,1,11,1547.53,0,prisha.soni405@ybl
ACC03059,8.5e-05,5,11,1.0,1.0,1,11,2290.9491,0,dalbir.raman439@oksbi
ACC03060,0.00014,10,8,1.0,1.0,1,8,1423.1688,0,benjamin.tandon276@okhdfcbank
ACC03061,0.000142,4,15,1.0,1.0667,1,15,1572.8447,0,laksh.vasa860@ibl
ACC03062,0.000152,7,10,1.0,1.1,1,10,3149.546,0,vedhika.walia363@upi
ACC03063,7.6e-05,6,4,1.0,1.0,1,4,446.6675,0,falguni.nagar905@okaxis
ACC03064,0.000327,10,16,1.0,1.25,1,16,1766.9344,0,gunbir.pal292@okicici
ACC03065,0.000155,14,9,1.0,1.0,1,9,666.6478,0,vivaan.sanghvi432@ybl
ACC03066,0.00014,9,6,1.0,1.0,1,6,455.9933,0,udyati.varty683@okaxis
ACC03067,0.000175,9,6,1.0,1.0,1,6,1411.2317,0,madhav.hans273@okhdfcbank
ACC03068,0.000262,4,12,1.0,1.0833,1,12,1055.3233,0,kabir.venkatesh564@ibl
ACC03069,0.000196,10,15,1.0667,1.2,2,15,1474.728,0,aadhya.trivedi770@upi
ACC03070,0.000211,7,10,1.0,1.1,1,10,1228.656,0,madhav.chad946@upi
ACC03071,8.9e-05,5,10,1.0,1.0,1,10,1660.804,0,krishna.raju981@okhdfcbank
ACC03072,0.000112,8,14,1.0,1.0714,1,14,3796.92,0,krish.rao160@ybl
ACC03073,0.000102,6,10,1.0,1.1,1,10,1637.448,0,zansi.sahni786@okaxis
ACC03074,0.000128,6,12,1.0,1.4167,1,12,610.5383,0,saanvi.dash850@ybl
ACC03075,0.0001,6,9,1.0,1.0,1,9,1999.1622,0,kai.lall756@okicici
ACC03076,0.000191,9,7,1.0,1.0,1,7,1221.4586,0,upkaar.bhat297@paytm
ACC03077,0.000119,7,14,1.0,1.0714,1,14,951.6493,0,xavier.buch780@upi
ACC03078,0.00015,11,5,1.0,1.0,1,5,2186.388,0,idika.bahri157@kotak
ACC03079,0.000108,8,8,1.0,1.0,1,8,807.735,0,yagnesh.biswas288@okhdfcbank
ACC03080,9.7e-05,6,14,1.0,1.1429,1,14,8411.0029,0,warhi.vyas254@upi
ACC03081,0.000227,7,11,1.0,1.0909,1,11,1929.14,0,abha.sha724@okhdfcbank
ACC03082,0.000169,12,11,1.0,1.0,1,11,1240.6836,0,adweta.ravi186@okaxis
ACC03083,6.5e-05,4,10,1.0,1.1,1,10,1373.637,0,urishilla.iyer650@oksbi
ACC03084,0.000129,7,7,1.0,1.1429,1,7,702.0171,0,jagat.manne136@upi
ACC03085,0.000108,10,12,1.0,1.0,1,12,1994.8383,0,prisha.arya197@oksbi
ACC03086,0.000269,12,6,1.0,1.0,1,6,1224.24,0,eta.yogi632@okaxis
ACC03087,0.000126,7,13,1.0,1.0769,1,13,1546.7815,0,laksh.oak53@upi
ACC03088,0.000227,11,11,1.0,1.0909,1,11,2019.2982,0,idika.gaba314@okaxis
ACC03089,0.000214,9,12,1.0,1.1667,1,12,1660.5708,0,arunima.batta437@ibl
ACC03090,0.000292,13,11,1.0,1.0,1,11,1209.7755,0,kashish.apte438@okicici
ACC03091,0.000113,7,7,1.0,1.1429,1,7,1421.7457,0,sachi.varkey276@ybl
ACC03092,0.000628,9,13,1.0,1.0,1,13,1079.5385,0,bimala.chander729@upi
ACC03093,5.5e-05,7,9,1.0,1.2,1,10,1095.233,0,agastya.sunder917@okicici
ACC03094,0.000115,9,12,1.0,1.1667,1,12,1029.3458,0,radhika.aggarwal1@okicici
ACC03095,0.000249,8,7,1.0,1.0,1,7,746.9729,0,yasti.sundaram293@ibl
ACC03096,0.000221,7,18,1.0,1.0556,1,18,1222.8144,0,niharika.tata104@upi
ACC03097,0.000171,8,10,1.0,1.1,1,10,916.52,0,caleb.saraf972@ibl
ACC03098,0.000268,10,9,1.0,1.0,1,9,1469.3189,0,yauvani.panchal312@okhdfcbank
ACC03099,0.000102,10,10,1.0,1.1,1,10,1109.665,0,imaran.menon14@kotak
ACC03100,0.000342,10,16,1.0,1.125,1,16,1612.3281,0,aradhana.chana370@ybl
ACC03101,0.000374,13,14,1.0,1.1429,1,14,1249.2579,0,bhavna.solanki620@ybl
ACC03102,0.000471,10,11,1.0,1.0909,1,11,947.3118,0,champak.keer283@okaxis
ACC03103,0.000138,8,13,1.0,1.1538,1,13,960.2223,0,balhaar.srinivasan90@okhdfcbank
ACC03104,0.000118,9,11,1.0,1.1818,1,11,1254.1409,0,om.kumer761@okhdfcbank
ACC03105,0.000159,10,13,1.0,1.0769,1,13,1504.4869,0,mitesh.bhalla992@okaxis
ACC03106,8.3e-05,6,11,1.0,1.0909,1,11,1249.1736,0,hardik.narasimhan457@okhdfcbank
ACC03107,0.000221,8,10,1.0,1.0,1,10,1372.328,0,matthew.soman634@ybl
ACC03108,9.6e-05,7,10,1.0,1.1,1,10,1482.082,0,tanveer.bhalla486@okaxis
ACC03109,0.000243,7,10,1.0,1.2,1,10,1085.82,0,indali.parekh158@okicici
ACC03110,4.6e-05,5,12,1.0,1.0833,1,12,916.2983,0,anvi.majumdar429@kotak
ACC03111,0.000408,11,7,1.0,1.1429,1,7,1148.8943,0,falguni.suresh874@kotak
ACC03112,0.000259,9,8,1.0,1.0,1,8,2425.0975,0,vaishnavi.shetty460@okhdfcbank
ACC03113,0.00037,15,4,1.0,1.0,1,4,350.31,0,logan.desai495@upi
ACC03114,0.000322,8,19,1.0,1.2105,1,19,1532.0163,0,girik.divan810@okicici
ACC03115,0.000195,8,10,1.0,1.0,1,10,652.123,0,falak.gaba281@oksbi
ACC03116,0.000325,7,9,1.0,1.1111,1,9,1935.1189,0,chanchal.wable979@okicici
ACC03117,0.00015,10,10,1.0,1.2,1,10,2297.479,0,aditya.sandhu835@upi
ACC03118,8.4e-05,5,13,1.0769,1.0769,2,13,2060.4577,0,idika.handa546@kotak
ACC03119,0.000163,8,9,1.1111,1.6667,2,9,3434.4556,0,ethan.sodhi449@kotak
ACC03120,0.000173,11,14,1.0,1.2857,1,14,761.3143,0,amol.padmanabhan799@upi
ACC03121,0.000384,15,10,1.0,1.2,1,10,2003.445,0,onkar.borra279@okaxis
ACC03122,0.000136,8,11,1.0,1.0,1,11,856.1582,0,patrick.rau164@okaxis
ACC03123,0.000231,12,19,1.0,1.1579,1,19,1573.2116,0,leela.kala10@kotak
ACC03124,0.000238,13,10,1.0,1.2,1,10,1059.738,0,ikbal.kulkarni725@kotak
ACC03125,0.000226,16,10,1.0,1.1,1,10,781.302,0,rajeshri.ahluwalia873@okaxis
ACC03126,0.000169,7,14,1.0,1.1429,1,14,988.6107,0,meera.comar275@kotak
ACC03127,0.000164,7,6,1.1667,1.1667,2,6,442.3217,0,elijah.parsa230@okicici
ACC03128,0.00023,15,14,1.0,1.1429,1,14,2482.9871,0,darpan.dara299@okicici
ACC03129,0.000172,10,8,1.0,1.0,1,8,861.8362,0,arya.krishnamurthy950@oksbi
ACC03130,7.8e-05,6,4,1.0,1.0,1,4,1048.0025,0,meghana.swamy810@okicici
ACC03131,0.000226,14,12,1.0,1.0,1,12,1200.4833,0,tristan.bahl216@kotak
ACC03132,0.000204,9,14,1.0,1.2857,1,14,2693.8486,0,aradhana.lall665@ybl
ACC03133,0.000162,7,9,1.0,1.1111,1,9,1381.1433,0,adweta.das333@okhdfcbank
ACC03134,0.00011,8,11,1.0,1.0,1,11,3191.9518,0,teerth.chad740@oksbi
ACC03135,0.000111,8,10,1.0,1.3,1,10,1602.693,0,zashil.sidhu302@ybl
ACC03136,0.000183,12,8,1.0,1.0,1,8,1173.095,0,zansi.dube836@okicici
ACC03137,0.000234,11,9,1.0,1.2222,1,9,1021.7789,0,inaya.bawa749@paytm
ACC03138,0.000124,7,15,1.0,1.2,1,15,3583.54,0,vrinda.sharma995@okicici
ACC03139,0.000185,11,12,1.0,1.0,1,12,1045.8858,0,tejas.saran889@okhdfcbank
ACC03140,0.000183,9,11,1.0,1.0909,1,11,2001.7055,0,nathan.bajwa264@kotak
ACC03141,9.8e-05,5,8,1.0,1.125,1,8,1026.14,0,zinal.parikh453@okaxis
ACC03142,0.000155,7,14,1.0,1.2143,1,14,1553.4564,0,nakul.sawhney209@upi
ACC03143,0.000117,6,15,1.0,1.25,1,16,871.5262,0,garima.nadkarni238@upi
ACC03144,0.000378,12,10,1.0,1.0,1,10,1821.563,0,bishakha.sathe924@ibl
ACC03145,0.000306,13,6,1.0,1.0,1,6,678.59,0,abhimanyu.mani186@ibl
ACC03146,0.000151,11,6,1.0,1.0,1,6,1479.8567,0,kashish.ramakrishnan884@oksbi
ACC03147,0.000301,8,6,1.0,1.0,1,6,725.885,0,charan.lala503@oksbi
ACC03148,0.000219,11,17,1.0,1.0,1,17,2005.5624,0,udyati.sangha318@oksbi
ACC03149,0.000113,4,12,1.0,1.0833,1,12,2216.3367,0,qasim.varkey404@okaxis
ACC03150,0.000255,9,7,1.0,1.1429,1,7,923.8857,0,indira.nadkarni74@upi
ACC03151,0.00022,9,9,1.0,1.0,1,9,882.2022,0,rajata.bala931@upi
ACC03152,0.000179,9,7,1.0,1.0,1,7,1137.2786,0,jai.narasimhan540@oksbi
ACC03153,0.000121,9,6,1.0,1.1667,1,6,3249.9617,0,kavya.dhingra103@upi
ACC03154,8.4e-05,8,10,1.0,1.1,1,10,1019.495,0,daksha.goswami113@okicici
ACC03155,0.00016,9,14,1.0,1.3571,1,14,1228.1621,0,pooja.nanda255@okhdfcbank
ACC03156,0.0002,9,14,1.0,1.1429,1,14,1385.3079,0,arunima.agrawal962@okicici
ACC03157,0.000261,11,10,1.0,1.0,1,10,2525.361,0,brijesh.pradhan109@kotak
ACC03158,0.00042,11,14,1.0714,1.0714,2,14,1201.7771,0,jeet.srinivas725@okhdfcbank
ACC03159,5.4e-05,9,9,1.0,1.0,1,9,1788.7867,0,veda.bhatnagar492@ibl
ACC03160,0.000122,10,7,1.0,1.0,1,7,646.32,0,aadhya.bakshi340@ibl
ACC03161,8.9e-05,10,17,1.0,1.6471,1,17,1625.3588,0,jasmit.sinha58@kotak
ACC03162,0.000441,12,16,1.0625,1.125,2,16,841.5138,0,chameli.bhalla557@okhdfcbank
ACC03163,0.000205,9,7,1.0,1.1429,1,7,533.1714,0,aditya.bera46@okhdfcbank
ACC03164,0.000139,6,13,1.0,1.0769,1,13,1548.45,0,vinaya.purohit106@kotak
ACC03165,0.000193,11,11,1.0,1.0,1,11,1543.9136,0,yachana.sur2@okaxis
ACC03166,0.000376,9,15,1.0,1.1333,1,15,1320.3967,0,urishilla.sengupta438@upi
ACC03167,7.9e-05,4,7,1.0,1.0,1,7,725.38,0,anya.bansal672@paytm
ACC03168,6.6e-05,7,6,1.0,1.0,1,6,726.3217,0,henry.thakur394@okhdfcbank
ACC03169,0.000285,11,8,1.0,1.125,1,8,1245.8112,0,vinaya.setty113@okaxis
ACC03170,0.000222,12,8,1.0,1.0,1,8,1907.6362,0,laksh.gour366@okhdfcbank
ACC03171,0.000186,10,9,1.0,1.1111,1,9,2162.0544,0,pranit.chaudry122@ybl
ACC03172,0.000115,7,7,1.0,1.2857,1,7,1135.1271,0,vincent.bhavsar620@oksbi
ACC03173,0.000167,13,5,1.0,1.2,1,5,3178.564,0,leela.bhardwaj544@ybl
ACC03174,0.000115,8,9,1.0,1.1111,1,9,1380.1644,0,fitan.rai696@upi
ACC03175,0.000145,10,5,1.0,1.0,1,5,1616.976,0,anika.rege704@paytm
ACC03176,0.000173,8,7,1.0,1.0,1,7,1835.4029,0,kamala.thaman294@ybl
ACC03177,0.000251,6,4,1.0,1.0,1,4,610.82,0,sai.swamy939@ibl
ACC03178,0.000331,10,12,1.0833,1.4167,2,12,1372.7692,0,raagini.desai831@okhdfcbank
ACC03179,0.000296,9,9,1.1111,1.1111,2,9,1638.75,0,udarsh.thaman956@oksbi
ACC03180,0.000119,5,16,1.0,1.1875,1,16,2246.4906,0,bakhshi.dash152@upi
ACC03181,0.000263,13,11,1.0,1.0909,1,11,1866.7855,0,balendra.nagi816@ibl
ACC03182,0.000159,10,13,1.0,1.0769,1,13,1566.6215,0,timothy.dayal592@upi
ACC03183,0.000276,9,10,1.0,1.1,1,10,795.754,0,zehaan.bhatt93@ybl
ACC03184,0.000192,9,10,1.0,1.1,1,10,2368.417,0,vinaya.mandal786@upi
ACC03185,0.000145,10,11,1.0,1.0,1,11,1423.6309,0,rajata.sule507@upi
ACC03186,0.000202,11,10,1.0,1.2,1,10,841.698,0,samuel.lala997@upi
ACC03187,0.000242,7,12,1.0,1.0,1,12,1327.9933,0,anjali.agarwal652@ybl
ACC03188,0.000211,7,6,1.0,1.0,1,6,1396.4983,0,bimala.suresh967@okaxis
ACC03189,0.000109,6,11,1.0,1.0909,1,11,1358.8236,0,leela.hayre563@ibl
ACC03190,4.7e-05,4,14,1.0,1.2857,1,14,539.5979,0,udant.barman505@kotak
ACC03191,0.000244,16,12,1.0,1.0833,1,12,1297.4833,0,wakeeta.sule236@upi
ACC03192,0.000209,10,9,1.0,1.0,1,9,1924.4189,0,aditya.chawla733@upi
ACC03193,9.3e-05,6,14,1.0,1.1429,1,14,955.1857,0,kashish.ram796@okaxis
ACC03194,0.00037,11,4,1.0,1.0,1,4,225.6025,0,nandini.ahluwalia371@okicici
ACC03195,0.000116,9,11,1.0,1.0909,1,11,1658.8664,0,gabriel.sengupta18@ybl
ACC03196,5.4e-05,4,12,1.0,1.1667,1,12,837.5167,0,fiyaz.tank981@oksbi
ACC03197,0.000144,11,15,1.0,1.2,1,15,2729.45,0,ronith.sane934@ybl
ACC03198,0.000143,4,13,1.0,1.0769,1,13,1449.38,0,max.char870@oksbi
ACC03199,0.000231,8,8,1.0,1.125,1,8,654.99,0,unni.brar148@kotak
ACC03200,0.000152,10,11,1.0,1.0909,1,11,1280.8555,0,upkaar.kohli216@okaxis
ACC03201,7.2e-05,5,8,1.0,1.0,1,8,538.5475,0,advay.baria142@okhdfcbank
ACC03202,0.000317,11,13,1.0,1.2308,1,13,989.3823,0,odika.verma751@okicici
ACC03203,0.000204,9,9,1.0,1.0,1,9,526.3633,0,chandani.deep56@okhdfcbank
ACC03204,0.000284,9,10,1.0,1.1,1,10,1028.699,0,watika.deol489@oksbi
ACC03205,0.00019,6,11,1.0,1.0909,1,11,564.2009,0,simon.cherian375@oksbi
ACC03206,0.000159,7,7,1.0,1.0,1,7,1345.92,0,yatan.dora79@okicici
ACC03207,9.8e-05,11,8,1.0,1.0,1,8,928.4975,0,radha.parmar834@upi
ACC03208,0.000301,9,9,1.1111,1.2222,2,9,920.6322,0,yug.luthra187@ibl
ACC03209,8.7e-05,7,9,1.0,1.1111,1,9,685.4267,0,xiti.saxena541@paytm
ACC03210,0.000116,6,11,1.0,1.1818,1,11,1202.5636,0,shaurya.kannan740@ybl
ACC03211,0.000245,9,17,1.0,1.2941,1,17,685.3682,0,harrison.aurora661@okicici
ACC03212,9.3e-05,6,9,1.0,1.0,1,9,1042.1467,0,naveen.ramachandran160@okicici
ACC03213,0.000207,14,13,1.0,1.1538,1,13,1012.1954,0,qasim.kapoor770@oksbi
ACC03214,7.6e-05,8,4,1.0,1.0,1,4,718.42,0,karan.halder12@upi
ACC03215,0.000194,10,12,1.0,1.0,1,12,1011.0942,0,warjas.johal971@ibl
ACC03216,0.000134,12,8,8.0,8.0,8,8,3946.6688,0,dayamai.nair850@paytm
ACC03217,0.000125,5,13,1.0,1.0769,1,13,1665.3115,0,qadim.sachdeva314@okaxis
ACC03218,0.000211,9,11,1.0,1.1818,1,11,950.0636,0,jagdish.krish279@okhdfcbank
ACC03219,8.3e-05,2,13,1.0,1.0769,1,13,2240.31,0,yauvani.babu974@oksbi
ACC03220,0.000153,7,9,1.0,1.1111,1,9,828.1744,0,manthan.sangha634@okicici
ACC03221,0.000104,6,18,1.0,1.0556,1,18,1174.0272,0,chandani.iyengar189@kotak
ACC03222,9.6e-05,10,7,1.0,1.0,1,7,4629.7157,0,amaira.rao80@ibl
ACC03223,0.0002,5,11,1.0,1.2727,1,11,980.1527,0,anika.grover669@upi
ACC03224,0.000187,8,9,1.0,1.0,1,9,1726.4044,0,robert.dayal56@ybl
ACC03225,0.000418,15,16,1.0,1.1875,1,16,1126.045,0,ekavir.varty277@okhdfcbank
ACC03226,9.8e-05,8,15,1.0,1.2,1,15,809.2707,0,farhan.om372@ybl
ACC03227,0.0002,9,13,1.0,1.2308,1,13,740.5208,0,aarna.talwar289@oksbi
ACC03228,0.000176,10,11,1.0,1.0909,1,11,1409.17,0,pavani.kata67@okaxis
ACC03229,6.7e-05,3,15,1.0,1.2,1,15,1160.9767,0,riya.sodhi775@paytm
ACC03230,0.000131,9,3,1.0,1.0,1,3,1278.3333,0,rushil.apte207@okicici
ACC03231,8.4e-05,6,8,1.0,1.125,1,8,915.8625,0,kashvi.samra88@okicici
ACC03232,0.000244,7,13,1.0,1.2308,1,13,1055.2631,0,manthan.majumdar496@okicici
ACC03233,0.000247,16,6,1.0,1.1667,1,6,3074.3167,0,janaki.lata96@paytm
ACC03234,0.000347,11,13,1.0,1.1538,1,13,903.7531,0,gautami.ranganathan770@paytm
ACC03235,0.000295,11,12,1.0,1.1667,1,12,1807.1042,0,logan.sridhar200@ybl
ACC03236,0.000262,9,10,1.0,1.1,1,10,1047.107,0,yuvraj.magar365@oksbi
ACC03237,0.000169,6,10,1.0,1.1,1,10,2423.106,0,sathvik.nayak418@kotak
ACC03238,0.000231,8,11,1.0,1.0909,1,11,822.5536,0,pooja.bassi827@oksbi
ACC03239,0.00016,13,6,1.0,1.0,1,6,1288.6233,0,brijesh.parikh816@upi
ACC03240,0.0002,14,7,1.0,1.0,1,7,1322.5271,0,urishilla.devi890@okicici
ACC03241,6.3e-05,5,13,1.0,1.0,1,13,691.6062,0,aadi.dewan156@ibl
ACC03242,0.000296,7,6,1.0,1.0,1,6,1648.5767,0,priya.borra96@okaxis
ACC03243,0.000272,13,11,1.0,1.25,1,12,799.9,0,akshay.sarma698@oksbi
ACC03244,0.00025,10,12,1.0,1.0833,1,12,1096.0558,0,madhavi.tella529@kotak
ACC03245,0.000192,14,10,1.0,1.2,1,10,1388.33,0,jeet.kala805@oksbi
ACC03246,0.000143,5,13,1.0,1.0769,1,13,1244.6762,0,rajata.raj369@upi
ACC03247,0.000142,8,7,1.0,1.1429,1,7,647.1714,0,leena.tandon793@upi
ACC03248,6.7e-05,5,11,1.0,1.1818,1,11,2306.6364,0,ijaya.choudhry626@okhdfcbank
ACC03249,0.000159,11,7,1.1429,1.1429,2,7,824.7986,0,avi.bora643@ibl
ACC03250,0.000244,14,8,1.0,1.0,1,8,1379.7762,0,christopher.sachdev16@oksbi
ACC03251,9.1e-05,6,8,1.0,1.0,1,8,2130.5862,0,yashodhara.raghavan889@okhdfcbank
ACC03252,0.000291,12,8,1.0,1.125,1,8,1357.4225,0,sathvik.nori466@ybl
ACC03253,0.000102,7,11,1.0,1.0909,1,11,1550.9955,0,raksha.kibe166@okhdfcbank
ACC03254,0.0001,8,15,1.0,1.4667,1,15,811.004,0,gautami.ranganathan373@ybl
ACC03255,0.000118,7,10,1.0,1.0,1,10,822.377,0,hritik.master184@ibl
